Sample	Type	Genomic Location (hg19)	P-value (ChIPseeqer)	Score (ChIPseeqer)	Peak Width	RefSeq ID	Entrez ID	Gene Symbol	Relative To Gene (prom=-2.0/+1.0kb)	TSS Distance	Closest RefSeq ID	Closest Entrez ID	Closest Gene Symbol	Relative To Closest Gene (prom=-2.0/+1.0kb)	TSS Closest Distance	Closest End RefSeq ID	Closest End Entrez ID	Closest End Gene Symbol	Relative To Closest Gene End (prom=-2.0/+1.0kb)	End Closest Distance	#1 Closest RefSeq ID	#1 Closest Entrez ID	#1 Closest Gene Symbol	#1 TSS Closest Distance	#2 Closest RefSeq ID	#2 Closest Entrez ID	#2 Closest Gene Symbol	#2 TSS Closest Distance	#3 Closest RefSeq ID	#3 Closest Entrez ID	#3 Closest Gene Symbol	#3 TSS Closest Distance	#4 Closest RefSeq ID	#4 Closest Entrez ID	#4 Closest Gene Symbol	#4 TSS Closest Distance	#5 Closest RefSeq ID	#5 Closest Entrez ID	#5 Closest Gene Symbol	#5 TSS Closest Distance	miR Symbol	Relative To miR	miR Start Closest Distance	miR Start Distance	Centromere/Telomere	Simple Tandem Repeats	ENCODE blacklist	Giulia blacklist	TAD domains	Genes in same TAD domain	Gene in TAD	Closest gene in TAD	Overlaps TSS	Peaks per gene	Genomic Location	ENCODE blacklist GRCh38	Peaks Per Gene	Peak Relative To Gene (prom=-2/+1kb)	Peak TSS Distance	Peak Relative To Closest Gene (prom=-2/+1kb)	Peak TSS Closest Distance	Peak Relative To Closest Gene End (prom=-2/+1kb)	Peak End Closest Distance	Peak Relative To miR	Peak miR Start Closest Distance	Peak miR Start Distance
WSU-DLCL2-H3K27ACDiag_Lib-7_LE066	Diag	chr3:187455222-187455459	-45.7571		238	NM_001130845	604	BCL6	promoter	-1055	NM_001706	604	BCL6	intronic	8173.0	NR_036497	339929	LPP-AS2	intergenic	416536.0	NM_001706	604.0	BCL6	8173.0	NM_001004312	344892.0	RTP2	-34995.0	NR_034062	100131635.0	LOC100131635	35186.0	NM_001048	6750.0	SST	-67139.0	NM_022147	64108.0	RTP4	369172.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
WSU-DLCL2-H3K27ACDiag_Lib-7_LE066	Diag	chr3:187455590-187464308	-165.7294		8719	NM_001706	604	BCL6	intronic	3564	NM_001706	604	BCL6	intronic	3564.0	NR_036497	339929	LPP-AS2	intergenic	411927.0	NM_001706	604.0	BCL6	3564.0	NM_001004312	344892.0	RTP2	-39604.0	NR_034062	100131635.0	LOC100131635	39795.0	NM_001048	6750.0	SST	-71748.0	NM_022147	64108.0	RTP4	373781.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	4.0												
WSU-DLCL2-H3K27ACDiag_Lib-7_LE066	Diag	chr3:187464419-187468928	-123.8414		4510						NM_001706	604	BCL6	intergenic	-3160.0	NR_036497	339929	LPP-AS2	intergenic	405203.0	NM_001706	604.0	BCL6	-3160.0	NM_001004312	344892.0	RTP2	-46328.0	NR_034062	100131635.0	LOC100131635	46519.0	NM_001048	6750.0	SST	-78472.0	NM_022147	64108.0	RTP4	380505.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL7-H3K27ACDiag_Lib-2_LE019	Diag	chr3:187448663-187448842	-17.3335	22.7829	180	NR_034062;NM_001134738	100131635;604	LOC100131635;BCL6	intronic;intronic	28598;3943	NM_001134738	604	BCL6	intronic	3943.0	NM_001130845	604	BCL6	intronic	5533.0	NM_001134738	604.0	BCL6	3943.0	NM_001004312	344892.0	RTP2	-28407.0	NR_034062	100131635.0	LOC100131635	28598.0	NM_001048	6750.0	SST	-60551.0	NM_022147	64108.0	RTP4	362584.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		2.0												
SUDHL7-H3K27ACDiag_Lib-2_LE019	Diag	chr3:187457056-187464306	-147.0059	105.3502	7251	NM_001706	604	BCL6	intronic	2832	NM_001706	604	BCL6	intronic	2832.0	NR_036497	339929	LPP-AS2	intergenic	411195.0	NM_001706	604.0	BCL6	2832.0	NM_001004312	344892.0	RTP2	-40336.0	NR_034062	100131635.0	LOC100131635	40527.0	NM_001048	6750.0	SST	-72480.0	NM_022147	64108.0	RTP4	374513.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	2.0												
SUDHL7-H3K27ACDiag_Lib-2_LE019	Diag	chr3:187464420-187469195	-128.2581	94.8291	4776						NM_001706	604	BCL6	intergenic	-3294.0	NR_036497	339929	LPP-AS2	intergenic	405069.0	NM_001706	604.0	BCL6	-3294.0	NM_001004312	344892.0	RTP2	-46462.0	NR_034062	100131635.0	LOC100131635	46653.0	NM_001048	6750.0	SST	-78606.0	NM_022147	64108.0	RTP4	380639.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL7-H3K27ACDiag_Lib-2_LE019	Diag	chr3:187469310-187469910	-29.5766	30.5948	601						NM_001706	604	BCL6	intergenic	-6097.0	NR_036497	339929	LPP-AS2	intergenic	402266.0	NM_001706	604.0	BCL6	-6097.0	NM_001004312	344892.0	RTP2	-49265.0	NR_034062	100131635.0	LOC100131635	49456.0	NM_001048	6750.0	SST	-81409.0	NM_022147	64108.0	RTP4	383442.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL7-H3K27ACDiag_Lib-2_LE019	Diag	chr3:187470144-187470298	-15.4001	21.1071	155						NM_001706	604	BCL6	intergenic	-6708.0	NR_036497	339929	LPP-AS2	intergenic	401655.0	NM_001706	604.0	BCL6	-6708.0	NM_001004312	344892.0	RTP2	-49876.0	NR_034062	100131635.0	LOC100131635	50067.0	NM_001048	6750.0	SST	-82020.0	NM_022147	64108.0	RTP4	384053.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL7-H3K27ACDiag_Lib-2_LE019	Diag	chr3:187470440-187470559	-15.3081	20.4472	120						NM_001706	604	BCL6	intergenic	-6986.0	NR_036497	339929	LPP-AS2	intergenic	401377.0	NM_001706	604.0	BCL6	-6986.0	NM_001004312	344892.0	RTP2	-50154.0	NR_034062	100131635.0	LOC100131635	50345.0	NM_001048	6750.0	SST	-82298.0	NM_022147	64108.0	RTP4	384331.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
PFEIFFER-H3K27ACDiag_Lib-7_LE064	Diag	chr3:187452118-187452300	-20.8607	21.0797	183	NM_001134738	604	BCL6	promoter,intronic	486	NM_001134738	604	BCL6	promoter,intronic	486.0	NR_036497	339929	LPP-AS2	intergenic	419667.0	NM_001134738	604.0	BCL6	486.0	NM_001004312	344892.0	RTP2	-31864.0	NR_034062	100131635.0	LOC100131635	32055.0	NM_001048	6750.0	SST	-64008.0	NM_022147	64108.0	RTP4	366041.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
PFEIFFER-H3K27ACDiag_Lib-7_LE064	Diag	chr3:187452439-187452554	-16.3099	18.663	116	NM_001134738	604	BCL6	promoter,intronic	199	NM_001134738	604	BCL6	promoter,intronic	199.0	NR_036497	339929	LPP-AS2	intergenic	419380.0	NM_001134738	604.0	BCL6	199.0	NM_001004312	344892.0	RTP2	-32151.0	NR_034062	100131635.0	LOC100131635	32342.0	NM_001048	6750.0	SST	-64295.0	NM_022147	64108.0	RTP4	366328.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
PFEIFFER-H3K27ACDiag_Lib-7_LE064	Diag	chr3:187452711-187452884	-22.5941	22.4095	174	NM_001134738	604	BCL6	promoter	-102	NM_001134738	604	BCL6	promoter	-102.0	NR_036497	339929	LPP-AS2	intergenic	419079.0	NM_001134738	604.0	BCL6	-102.0	NM_001004312	344892.0	RTP2	-32452.0	NR_034062	100131635.0	LOC100131635	32643.0	NM_001048	6750.0	SST	-64596.0	NM_022147	64108.0	RTP4	366629.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
PFEIFFER-H3K27ACDiag_Lib-7_LE064	Diag	chr3:187453025-187464296	-170.8502	105.2485	11272	NM_001706	604	BCL6	intronic	4853	NM_001706	604	BCL6	intronic	4853.0	NR_036497	339929	LPP-AS2	intergenic	413216.0	NM_001706	604.0	BCL6	4853.0	NM_001004312	344892.0	RTP2	-38315.0	NR_034062	100131635.0	LOC100131635	38506.0	NM_001048	6750.0	SST	-70459.0	NM_022147	64108.0	RTP4	372492.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	4.0												
PFEIFFER-H3K27ACDiag_Lib-7_LE064	Diag	chr3:187464414-187469050	-129.0043	85.9869	4637						NM_001706	604	BCL6	intergenic	-3219.0	NR_036497	339929	LPP-AS2	intergenic	405144.0	NM_001706	604.0	BCL6	-3219.0	NM_001004312	344892.0	RTP2	-46387.0	NR_034062	100131635.0	LOC100131635	46578.0	NM_001048	6750.0	SST	-78531.0	NM_022147	64108.0	RTP4	380564.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
RIVA-H3K27ACAM_Lib-1_LE007	ACAM	chr3:187458046-187463070	-78.7933	59.321	5025	NM_001706	604	BCL6	intronic	2955	NM_001706	604	BCL6	intronic	2955.0	NR_036497	339929	LPP-AS2	intergenic	411318.0	NM_001706	604.0	BCL6	2955.0	NM_001004312	344892.0	RTP2	-40213.0	NR_034062	100131635.0	LOC100131635	40404.0	NM_001048	6750.0	SST	-72357.0	NM_022147	64108.0	RTP4	374390.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		2.0												
RIVA-H3K27ACAM_Lib-1_LE007	ACAM	chr3:187463210-187464149	-74.2944	55.9932	940	NM_001706	604	BCL6	promoter	-166	NM_001706	604	BCL6	promoter	-166.0	NR_036497	339929	LPP-AS2	intergenic	408197.0	NM_001706	604.0	BCL6	-166.0	NM_001004312	344892.0	RTP2	-43334.0	NR_034062	100131635.0	LOC100131635	43525.0	NM_001048	6750.0	SST	-75478.0	NM_022147	64108.0	RTP4	377511.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	2.0												
RIVA-H3K27ACAM_Lib-1_LE007	ACAM	chr3:187464425-187469113	-148.4243	101.1225	4689						NM_001706	604	BCL6	intergenic	-3256.0	NR_036497	339929	LPP-AS2	intergenic	405107.0	NM_001706	604.0	BCL6	-3256.0	NM_001004312	344892.0	RTP2	-46424.0	NR_034062	100131635.0	LOC100131635	46615.0	NM_001048	6750.0	SST	-78568.0	NM_022147	64108.0	RTP4	380601.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
RIVA-H3K27ACAM_Lib-1_LE007	ACAM	chr3:187469319-187469660	-27.5192	27.7475	342						NM_001706	604	BCL6	intergenic	-5976.0	NR_036497	339929	LPP-AS2	intergenic	402387.0	NM_001706	604.0	BCL6	-5976.0	NM_001004312	344892.0	RTP2	-49144.0	NR_034062	100131635.0	LOC100131635	49335.0	NM_001048	6750.0	SST	-81288.0	NM_022147	64108.0	RTP4	383321.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
TOLEDO-H3K27ACDiag_Lib-3_LE078	Diag		-18.9852	20.6351	249						NR_146716.2	105374261	LINC02041	intergenic	11104.0	NR_146716.2	105374261	LINC02041	intergenic	11104.0					NR_146716.2	105374261.0	LINC02041	11104.0	NM_022147.3	64108.0	RTP4	89765.0	NR_033519.2	5648.0	MASP1	-166413.0	NR_135551.1	101929130.0	LOC101929130	166878.0									chr3:187282213-187682212	LINC02041;MASP1;RTP4;SST	0.0	1.0			chr3:187458026-187458274		0.0									
TOLEDO-H3K27ACDiag_Lib-3_LE078	Diag		-68.1447	52.7619	2668						NR_146716.2	105374261	LINC02041	intergenic	15358.0	NR_146716.2	105374261	LINC02041	intergenic	15358.0					NR_146716.2	105374261.0	LINC02041	15358.0	NM_022147.3	64108.0	RTP4	94019.0	NR_033519.2	5648.0	MASP1	-170667.0	NR_135551.1	101929130.0	LOC101929130	171132.0									chr3:187282213-187682212	LINC02041;MASP1;RTP4;SST	0.0	1.0			chr3:187461071-187463738		0.0									
TOLEDO-H3K27ACDiag_Lib-3_LE078	Diag		-22.4867	22.4076	272						NR_146716.2	105374261	LINC02041	intergenic	20981.0	NR_146716.2	105374261	LINC02041	intergenic	20981.0					NR_146716.2	105374261.0	LINC02041	20981.0	NM_022147.3	64108.0	RTP4	99642.0	NR_033519.2	5648.0	MASP1	-176290.0	NR_135551.1	101929130.0	LOC101929130	176755.0									chr3:187282213-187682212	LINC02041;MASP1;RTP4;SST	0.0	1.0			chr3:187467892-187468163		0.0									
BJAB-H3K27ACDiag_Lib-3_LE020	Diag	chr3:187448688-187448851	-17.7366	21.2463	164	NR_034062;NM_001134738	100131635;604	LOC100131635;BCL6	intronic;intronic	28615;3926	NM_001134738	604	BCL6	intronic	3926.0	NM_001130845	604	BCL6	intronic	5516.0	NM_001134738	604.0	BCL6	3926.0	NM_001004312	344892.0	RTP2	-28424.0	NR_034062	100131635.0	LOC100131635	28615.0	NM_001048	6750.0	SST	-60568.0	NM_022147	64108.0	RTP4	362601.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		5.0												
BJAB-H3K27ACDiag_Lib-3_LE020	Diag	chr3:187453344-187453512	-19.5934	23.4571	169	NM_001134738	604	BCL6	promoter	-733	NM_001134738	604	BCL6	promoter	-733.0	NR_036497	339929	LPP-AS2	intergenic	418448.0	NM_001134738	604.0	BCL6	-733.0	NM_001004312	344892.0	RTP2	-33083.0	NR_034062	100131635.0	LOC100131635	33274.0	NM_001048	6750.0	SST	-65227.0	NM_022147	64108.0	RTP4	367260.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
BJAB-H3K27ACDiag_Lib-3_LE020	Diag	chr3:187453709-187455048	-38.5906	34.5869	1340	NM_001130845	604	BCL6	promoter	-93	NM_001706	604	BCL6	intronic	9135.0	NR_036497	339929	LPP-AS2	intergenic	417498.0	NM_001706	604.0	BCL6	9135.0	NM_001004312	344892.0	RTP2	-34033.0	NR_034062	100131635.0	LOC100131635	34224.0	NM_001048	6750.0	SST	-66177.0	NM_022147	64108.0	RTP4	368210.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
BJAB-H3K27ACDiag_Lib-3_LE020	Diag	chr3:187455220-187455473	-42.2262	36.21	254	NM_001130845	604	BCL6	promoter	-1061	NM_001706	604	BCL6	intronic	8167.0	NR_036497	339929	LPP-AS2	intergenic	416530.0	NM_001706	604.0	BCL6	8167.0	NM_001004312	344892.0	RTP2	-35001.0	NR_034062	100131635.0	LOC100131635	35192.0	NM_001048	6750.0	SST	-67145.0	NM_022147	64108.0	RTP4	369178.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
BJAB-H3K27ACDiag_Lib-3_LE020	Diag	chr3:187455611-187469113	-166.246	110.013	13503	NM_001706	604	BCL6	intronic	1151	NM_001706	604	BCL6	intronic	1151.0	NR_036497	339929	LPP-AS2	intergenic	409514.0	NM_001706	604.0	BCL6	1151.0	NM_001004312	344892.0	RTP2	-42017.0	NR_034062	100131635.0	LOC100131635	42208.0	NM_001048	6750.0	SST	-74161.0	NM_022147	64108.0	RTP4	376194.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187437864-187437971	-16.0367	18.2651	108	NR_034062	100131635	LOC100131635	intronic	17763	NM_001134738	604	BCL6	intergenic	14778.0	NM_001130845	604	BCL6	intergenic	16368.0	NM_001134738	604.0	BCL6	14778.0	NM_001004312	344892.0	RTP2	-17572.0	NR_034062	100131635.0	LOC100131635	17763.0	NM_001048	6750.0	SST	-49716.0	NM_022147	64108.0	RTP4	351749.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		1.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187453182-187453329	-15.8726	21.0	148	NM_001134738	604	BCL6	promoter	-560	NM_001134738	604	BCL6	promoter	-560.0	NR_036497	339929	LPP-AS2	intergenic	418621.0	NM_001134738	604.0	BCL6	-560.0	NM_001004312	344892.0	RTP2	-32910.0	NR_034062	100131635.0	LOC100131635	33101.0	NM_001048	6750.0	SST	-65054.0	NM_022147	64108.0	RTP4	367087.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187453615-187454976	-24.6288	27.3468	1362	NM_001130845	604	BCL6	promoter	-10	NM_001706	604	BCL6	intronic	9218.0	NR_036497	339929	LPP-AS2	intergenic	417581.0	NM_001706	604.0	BCL6	9218.0	NM_001004312	344892.0	RTP2	-33950.0	NR_034062	100131635.0	LOC100131635	34141.0	NM_001048	6750.0	SST	-66094.0	NM_022147	64108.0	RTP4	368127.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187455219-187455453	-36.6007	26.4581	235	NM_001130845	604	BCL6	promoter	-1051	NM_001706	604	BCL6	intronic	8177.0	NR_036497	339929	LPP-AS2	intergenic	416540.0	NM_001706	604.0	BCL6	8177.0	NM_001004312	344892.0	RTP2	-34991.0	NR_034062	100131635.0	LOC100131635	35182.0	NM_001048	6750.0	SST	-67135.0	NM_022147	64108.0	RTP4	369168.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187455680-187462864	-160.4598	104.2307	7185	NM_001706	604	BCL6	intronic	4241	NM_001706	604	BCL6	intronic	4241.0	NR_036497	339929	LPP-AS2	intergenic	412604.0	NM_001706	604.0	BCL6	4241.0	NM_001004312	344892.0	RTP2	-38927.0	NR_034062	100131635.0	LOC100131635	39118.0	NM_001048	6750.0	SST	-71071.0	NM_022147	64108.0	RTP4	373104.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187463194-187464288	-134.8862	89.4641	1095	NM_001706	604	BCL6	promoter	-228	NM_001706	604	BCL6	promoter	-228.0	NR_036497	339929	LPP-AS2	intergenic	408135.0	NM_001706	604.0	BCL6	-228.0	NM_001004312	344892.0	RTP2	-43396.0	NR_034062	100131635.0	LOC100131635	43587.0	NM_001048	6750.0	SST	-75540.0	NM_022147	64108.0	RTP4	377573.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
SUDHL5-H3K27ACDiag_Lib-3_LE027	Diag	chr3:187464414-187469050	-128.6792	88.8383	4637						NM_001706	604	BCL6	intergenic	-3219.0	NR_036497	339929	LPP-AS2	intergenic	405144.0	NM_001706	604.0	BCL6	-3219.0	NM_001004312	344892.0	RTP2	-46387.0	NR_034062	100131635.0	LOC100131635	46578.0	NM_001048	6750.0	SST	-78531.0	NM_022147	64108.0	RTP4	380564.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187437576-187438758	-36.4481	33.1483	1183	NR_034062	100131635	LOC100131635	intronic	18013	NM_001134738	604	BCL6	intergenic	14528.0	NM_001130845	604	BCL6	intergenic	16118.0	NM_001134738	604.0	BCL6	14528.0	NM_001004312	344892.0	RTP2	-17822.0	NR_034062	100131635.0	LOC100131635	18013.0	NM_001048	6750.0	SST	-49966.0	NM_022147	64108.0	RTP4	351999.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		2.0												
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187448625-187449018	-18.3901	20.1069	394	NR_034062;NM_001134738	100131635;604	LOC100131635;BCL6	intronic;intronic	28667;3874	NM_001134738	604	BCL6	intronic	3874.0	NM_001130845	604	BCL6	intronic	5464.0	NM_001134738	604.0	BCL6	3874.0	NM_001004312	344892.0	RTP2	-28476.0	NR_034062	100131635.0	LOC100131635	28667.0	NM_001048	6750.0	SST	-60620.0	NM_022147	64108.0	RTP4	362653.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		5.0												
